id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
26362836,献给阿尔吉侬的花束,声称能改造智能的科学实验在白老鼠阿尔吉侬身上获得了突破性的进展，下一步急需进行人体实验。个性和善、学习态度积极的心智障碍者查理·高登成为最佳人选。手术成功后，查理的智商从68跃升为185，然而那些从未有过的情绪和记忆也逐渐浮现。,https://dou.img.lithub.cc/book/26362836.jpg,2015-4,https://book.douban.com/subject/26362836/,9.1,,5,从一开始充满希望到逐渐下坠,,2023-06-28 20:02:34,[美] 丹尼尔·凯斯 / 2015 / 广西师范大学出版社
26736805,他者中的华人,"《他者中的华人：中国近现代移民史》以大历史、大叙事的手笔，将中国移民走向世界的五百年历史，融会贯通于同期世界格局发展变化的大框架中，读来令人领悟深远。更重要的是，孔教授在展示全球华人移民五百年历史精彩画卷的基础上，有力论证了其重要观点: 海外华人历史是中国历史的题中应有之意，是研究中国历史不可或缺的组成部分。由是，海外华人研究被提升到新的境界。
从殖民统治者到被奴役的臣民，从独立后民族国家执掌大权的统治集团到洋溢民族主义激情的知识精英；从颐指气使的大富豪到埋头养家糊口的升斗小民，“华人”与周边“他者”之间呈现出错综复杂的互动关系。作为外来者，海外华人需要认识了解“他者”并与之共生共存；而后者同样也时时刻刻审视着这些远道而来的异乡人：他们是可以和平相处、共谋发展的新朋友，还是居心叵测的异类？他们究竟是带来新的利益和机会，还是潜在的麻烦制造者，或者简直就是不共戴天的敌人？漫漫数百年，移民与本地人互为“他者”，彼此之间有理解有依存，但也有竞争有对抗。在《他者中的华人：中国近现代移民史》一书中，孔教授再度展示了他在《叫魂》中熟练运用的社会心理剖析法，对华人移民置身其中的“他者”条分缕析。",https://dou.img.lithub.cc/book/26736805.jpg,2016-3,https://book.douban.com/subject/26736805/,8.6,,5,这本可能是因为离现在时间最近，看起来也比之前看的基本全面,,2023-06-26 14:11:03,[美] 孔飞力 / 2016 / 江苏人民出版社
26874476,当工作消失时,本书作者利用大量的调查数据和个人访问记录，审视了美国大城市内城区在20世纪中后期开始的衰落，而失业问题正是衰落的核心所在，全球化使得蓝领的工作机会消失殆尽，除此之外，单亲家庭、毒品与暴力犯罪也困扰着内城区。作者认为失业危机将影响到所有美国人，他也坚信自己的解决方案能让整个美国社会受益。,https://dou.img.lithub.cc/book/26874476.jpg,2016-10-31,https://book.douban.com/subject/26874476/,7.6,,,,,2023-06-25 18:23:40,(美)威廉·朱利叶斯·威尔逊 / 2016 / 上海人民出版社
35879279,大自然治好了我的抑郁症,"🍁 我们终其一生都在与情绪斗争，却忽略了最好的心理医生就在我们身边
🍁 博物学家艾玛的实践百科，一本手绘自然疗愈手记
🍁 内含作者亲笔动植物手绘&摄影作品，四色印刷，图文并茂
🍁 亚马逊评分4.7星，好评如潮
🍁 随书附赠4张大自然主题明信片
——————————
天才建筑师安东尼·高迪说过：“所有的答案都在大自然中。”大自然就是最好的心理医生，一朵小花、一株小草、一只蜗牛……都能给人带来抚慰。心情糟糕的时候，就去野外走一走。
本书作者艾玛饱受抑郁症困扰长达25年，2003年的某一天，她决定从城市搬到了农庄，她穿着舒适的鞋子行走在丛林的小路上，沉浸于大自然的怀抱。在这本书中，艾玛记录了自己一年的林间生活，详细记载了大自然是如何神奇地影响了她的情绪，以及背后的科学变化，呼唤出我们内心对枝叶、虫子和鸟类等事物本能的回应。在大自然里，她的抑郁症开始好转，生活也变得越来越美好。
书里包含了艾玛漂亮的手绘、图画和摄影作品，还能看到这一年她与抑郁症抗争的心路历程。对于那些在情绪的低潮挣扎或者渴望和热爱大自然的人来说，这本书就是一本神奇的疗愈之书。
——————————
艾玛的文字入木三分，照片鼓舞人心，插图精美绝伦。这本书与百忧解（抗抑郁药）具有同等的作用和意义。
——艾玛·弗洛伊德（心理学家弗洛伊德的曾孙女、编刷、制片人）
-
艾玛的写作精准、华丽、鼓舞人心，我很高兴能读到她的作品，她让我变得更专心、更乐于学习、更喜欢出门了。
——艾米·利普特罗特（作家）
-
一本美丽的书，它以优雅的散文和迷人的插图探索四季。这是一本关于自然的日记，也是关于它如何治愈我们的日记。
——《星期日电讯报》
-
艾玛·米切尔是一位有大赋的作家。这本书研究得很透彻，知识渊博，可读性强。这是一本美丽的书，简直是一件艺术品。
——《观鸟》杂志",https://dou.img.lithub.cc/book/35879279.jpg,2022-5,https://book.douban.com/subject/35879279/,7.5,,,,,2023-06-25 17:58:19,[英]艾玛·米切尔 / 2022 / 四川文艺出版社
5415638,唐人街：共生与同化,本书系我国已故著名社会学家、原中国人民大学教授吴景超1928年8月在芝加哥大学完成的博士论文，由潘乃穆、筑生等译成中文。本书从中国人最初移民美国说起，重点研究唐人街的社会结构、文化冲突及家庭生活。唐人街是生活在一起的两种不同文化、不同文明的种族群体相互交往而又不同化时不可避免的产物，它“确实创造了一种环境，使华人感到舒适和安全。”（第152页）“这里是华人的海外故乡。”作者对唐人街的生活组织、帮会、通婚、同化、边际人的探讨尤为细致和深刻。,https://dou.img.lithub.cc/book/5415638.jpg,1991-4,https://book.douban.com/subject/5415638/,9,,,1928年的华人记录，引用了很多人的的受访记录原话，十二章之后讲文化冲突和边缘任很有意思,,2023-06-25 14:39:31,吴景超 / 1991 / 天津人民出版社
34889905,无处落脚,"荣获雷·艾伦·比灵顿奖（Ray Allen Billington Prize）、埃利斯·霍利奖（Ellis W. Hawley Prize）、萨利和肯·欧文斯奖（Sally and Ken Owens Award）、文森特·桑德提斯图书奖（Vincent P. DeSantis Book Prize）、卡洛琳·班克罗夫特历史奖（Caroline Bancroft History Prize）
.
一段被忽视和遗忘的反华排华暴力史
揭示现代美国移民法的起源与原罪
.
1885年，美国西部爆发反华暴力。怀俄明领地，华人矿工惨遭屠杀；全加利福尼亚州的社区与西北太平洋地区，上千名华人移民被骚扰、袭击，惨遭驱逐。贝丝·廖-威廉姆斯阐释了美国的移民政策是如何煽动这一系列的暴力，以及这些暴力如何反过来催生了美国新的排他主义政策。廖-威廉姆斯最终认为，对华人的驱逐和排斥使得现代美国诞生了“外国人”的概念。
.
通过在这个暴力时代重新找回现代美国的“外国人”，廖-威廉姆斯重申了排华史在美国历史上的重要地位。正如《无处落脚》所阐明的那样，反华法律及反华暴力仍影响着今天在美的外国移民。
.
《无处落脚》展现了一个曾不断拓展被奴役者和印第安原住民公民身份的国家是如何以一种细碎、断续的方式，否定其他阶层的群体被纳入国籍的权利……种族暴力和社区的回避读起来令人深感残忍。廖 - 威廉姆斯尤擅援引《排华法案》的通过对在美华人心理造成的影响。
——瑞贝卡·奥尼恩（Rebecca Onion），美国《石板》杂志（Slate）
.
本书重述了 19 世纪中后期美国白人劳工针对华人移民的暴力，以及始于限制、终于驱逐华工的一系列法案的制定历程。贝丝·廖 -威廉姆斯以她颇具技巧性的叙事，编织出种族歧视和排外主义的历史故事，在今天依然能引起读者的共鸣。
——安德里亚·沃登（Andrea Worden），《南华早报》（South China Morning Post）
.
通过细致入微的调查和对概念的大胆运用，廖-威廉姆斯利用“规模”透镜焦距的微妙变化，从地方、地区和国家等不同层面比照了反华运动。这段社会史通过强调反华暴力和地方自治的目标变化（从限制到驱逐），以及两者在推进华人移民管制方面的作用，极大地重塑了既有的排华编年史。
——马德琳·Y. 许（Madeline Y. Hsu），《亚裔美国人史：一段非常简短的介绍》（Asian American History: A Very Short Introduction）作者
.
《无处落脚》从地方层面无缝过渡到国际层面，提供了关于排华的引人入胜、文笔优美的新叙事，这种叙事铺陈了中国人的声音和经历，为我们理解移民和边境作出了重要贡献。
——卡尔·雅各比（Karl Jacoby），哥伦比亚大学
.",https://dou.img.lithub.cc/book/34889905.jpg,2022-6,https://book.douban.com/subject/34889905/,8.4,,5,,,2023-06-24 20:07:24,[美] 贝丝·廖-威廉姆斯 / 2022 / 社会科学文献出版社
34815132,圆圈正义,"《圆圈正义》一书共收录作者的49篇随笔文章,分为“圆圈正义”“何谓榜样”“道德谴责的打开方式”“身负权力 各自珍重”“法律人的理智和多数人的情感”“生命的尊严”“心怀永恒 活在当下”七大部分，作者在本书中运用特有的坦诚、自省而尖锐的笔调，探讨了法律、正义、道德、权力的理念与现实、分析了如张扣扣案、莫某纵火案等社会热点案件、分享了自身求学经验和对人生的思考。本书不仅启蒙读者法律意识和法治观念，更在于帮助读者理解法律背后更深层次的价值基础。",https://dou.img.lithub.cc/book/34815132.jpg,2019-8-26,https://book.douban.com/subject/34815132/,8.1,,,有些地方过于鸡汤，有种博客合集的感觉，只挑了几篇看,,2023-06-23 17:25:20,罗翔 / 2019 / 中国法制出版社
33438841,有限与无限的游戏,在这本书中，詹姆斯·卡斯向我们展示了世界上两种类型的“游戏”：“有限的游戏”和“无限的游戏”。有限的游戏，其目的在于赢得胜利；无限的游戏，却旨在让游戏永远进行下去。有限的游戏在边界内玩，无限的游戏玩的就是边界。有限的游戏具有一个确定的开始和结束，拥有特定的赢家，规则的存在就是为了保证游戏会结束。无限的游戏既没有确定的开始和结束，也没有赢家，它的目的在于将更多的人带入到游戏本身中来，从而延续游戏。,https://dou.img.lithub.cc/book/33438841.jpg,2019-5-1,https://book.douban.com/subject/33438841/,8.1,,,（1987年的书，最近发现这些书咋都这么老）推掉牌桌撕掉剧本,,2023-06-14 23:30:03,[美] 詹姆斯·卡斯 / 2019 / 电子工业出版社
30416747,如何正确吵架,"学会有效争吵，吵出持久幸福
◎编辑推荐
☆ 爱情也许是不食人间烟火的童话，幸福却只能来自积极坦诚的撞击，哪有不吵架的伴侣？你们对待争吵的态度，将决定你们关系的未来。
☆ 本书作者莱特夫妇对婚姻进行了30年研究，在伴侣培训项目中积累了大量实战经验。他们发现，一味回避争吵、维持表面和谐的做法，会让伴侣失去共同成长的机会，对爱情有害无益。只有学会正确的吵架方式，勇敢吵，坦诚吵，才有机会解决你们各自身上和亲密关系中存在的问题。
☆ 作者将日常生活中的争吵分为15类，剖析了关于爱情和婚姻的各种常见误区，提出了帮助伴侣获得幸福的6条技巧。争吵不仅仅是具体事件引发的，它还可能反映出一方或双方未被满足的渴望、未被解决的问题以及某种需要打破的思维模式。你们要做的，正是借着吵架的机会挖掘这些意义，从而让你们不仅有相爱的激情，更懂相守的艺术。
◎ 内容简介
你也许见过很多教你避免吵架、和谐沟通的婚姻指南，本书的主题却正好与之相反。莱特夫妇在对大量伴侣进行研究、提供咨询和培训的基础上提出，将无效争吵转变为高效率、有意义的争吵，借争吵之机发掘其后隐藏的真正问题，才是促进亲密关系健康发展的关键方法。
吵架不可怕，可怕的是不知道为什么而吵，徒然让无效争吵一再损害伴侣间的感情。本书将教你分辨15种最常见的争吵类型，并介绍挖掘争吵的本质、将冲突转变为幸福的6个技巧。你将看到，某些通过主流文化深入人心的爱情理论是多么不可靠，能给双方带来真正幸福的亲密关系其实需要你们走下云端，在脚踏实地的冒险中获得。你们能走上持续幸福的道路，同时成为更好的自己，奥秘尽在每一次小小的争吵之中。
◎ 名人推荐
无论是对待朋友、生意伙伴还是伴侣，只要你想建立真诚、充满活力的人际关系，《如何正确吵架》都是一本发人深省的创新之作，它会用你意想不到的方法教你如何积极与人相处。
—— 杰克·坎菲尔德（Jack Canfield），畅销书《心灵鸡汤》（Chicken Soup for the Soul）作者
莱特夫妇的创新方法与研究可谓最实用而有效，可以将伴侣与个人的潜能与满足感最大化。
—— 巴内特·巴恩（Barnet Bain），电影导演、《风雨哈佛路》（Homeless to Harvard）执行制片人
一部切实有效的伴侣指南。莱特夫妇在大量婚姻咨询的基础上告诉我们，为什么伴侣需要争吵。放心争吵吧，但要用正确和充满创意的方法去吵。你要学习的内容尽在这本书里。
—— 拉里·克什鲍姆（Larry Kirshbaum），时代华纳出版集团前CEO
《如何正确吵架》有充分的社会学证据支撑，是对作者和其他人研究的一次呈现。需要此类建议的伴侣们会发现，本书轻松生动的行文令人乐在其中。
—— 芭芭拉·J. 里斯曼（Barbara J. Risman, PhD），美国社会学协会（American Sociological Association）副主席
无论是交友、恋爱还是结婚，我们想要发展出良好的关系，都需要投入地与对方互动。莱特夫妇为我们提供了一本指南，告诉我们，只有充分投入而非回避，才能享有稳固的关系。
—— 桑妮亚·乔凯特（Sonia Choquette），《纽约时报》畅销书作者，直觉力培训第一人
我参观过莱特的工作坊，学员们充满活力、条理清晰、坦诚直率的互动给我留下了深刻的印象。本书会告诉你，完美关系有哪些基本要素和值得注意的细节。
—— 布拉德·安德森（Brad Anderson），百思买（Best Buy）前CEO
我从来没有像喜欢《如何正确吵架》这样喜欢一本关于婚姻的书，它介绍了如何重塑伴侣间的冲突，让你们能永远在一起！本书中关于冲突的新概念令人着迷，它们能帮助解锁并维持健康的神经化学反应，不畏惧任何问题和危机的考验。我已经迈进婚姻的第46个年头，这本书给了我新的启示，让我能始终坚持与丈夫实现健康的沟通。不管你们是即将结婚还是希望目前的婚姻能够天长地久，这本书都是必读书。
—— 朱迪斯·E. 格拉泽（Judith E. Glaser），畅销书《对话智商》（Conversational Intelligence）作者
情侣们讨厌冲突，雇员们讨厌冲突，连你的宠物都讨厌冲突，但冲突和随之而来的争吵是不可避免的。而你越爱一个人，或越想爱一个人，你们就越容易发生冲突。然而，如果你们以公平、有爱的方式争吵，这反而会让你们更加亲密。朱迪斯和鲍勃向你展现了正确与错误的吵架方式，每对伴侣都该读这本书。
—— 马克·瓦德门 (Mark Waldman)，宾夕法尼亚大学灵性与心智中心副研究员、治疗师
《如何正确吵架》有一个听起来反常识的大前提：你们相爱的目的不是为了享受快乐，而是为了帮助你们双方做到最好的自己。这本书提供了非同寻常、有说服力、充满智慧和关爱的新方法，值得推崇。
—— 托尼·西蒙斯（Tony Simons, PhD），康奈尔大学副教授，《正直的红利》（The Integrity Dividend）作者
如果你渴望童话般美好的爱情，那么你会失望的，因为在任何关系中——无论是公是私——冲突都是不可避免的一部分，因此，学会将冲突变得具有建设性是获得稳固关系的诀窍。《如何正确吵架》会告诉你如何利用冲突拉近双方距离，你会发现这种冲突需要你们共享过往体验，更深入地互相了解，并发展出历久弥新的信任。
—— 布莱恩·巴特利特（Blaine Bartlett），国际知名演讲家、高管教练、管理顾问以及企业与领导力开发专家，世界企业学会（World Business Academy）董事
我读过不少关于如何更好地爱你的伴侣的书，但从没读过教你如何正确吵架的书。莱特夫妇不仅阐明了最基本的道理，更介绍了一系列以建立持续而充满活力的关系为终极目标的策略。
—— 梅丽莎·G. 威尔逊（Melissa G. Wilson），畅销书《人脉已死》（Networking is Dead）作者
◎ 获奖记录
获得2016年度美国鹦鹉螺图书奖银奖",https://dou.img.lithub.cc/book/30416747.jpg,2019-3,https://book.douban.com/subject/30416747/,7.4,,3,,,2023-06-14 20:00:16,[美] 朱迪斯·莱特 鲍勃·莱特 / 2019 / 中国华侨出版社
36248988,3000年人类迁徙史,"【编辑推荐】
★历史地理研究权威葛剑雄教授倾力推荐
★纵观古今的人类迁徙大征程
★大迁徙时代，无数小人物背井离乡的动人故事
★由国际顶尖移民研究学者撰写，模块化内容组合，易读、易理解
★数据可视化设计，直观感受人类的漫漫迁徙之路
★深刻分析人类迁徙对文明的重要影响
★高清全彩，进口特种纸印制
——————— ———
【内容简介】
从第一次走出大裂谷开始，人类迁徙的步伐就不曾停止，文明多样性也由此诞生。狩猎、采集、游牧、躲避灾害……早期人类在自然支配下被动迁徙，寻找生命延续的可能；战争、宗教、殖民……在漫长的古代史中，政治和社会力量成为人类长途跋涉的重要原因，奠定了现代世界的基本面貌；旅行、工作、留学……在全球化的当下，出行的理由变得多样，各国文化也通过移民不断交流，碰撞出火花。
本书是移民研究领域知名学者罗宾·科恩教授的最新作品，深刻分析了人类迁徙过程对文明的巨大影响。书中涉及探险、奴隶贸易、跨国务工、流亡、战争避难等多种迁徙类型，配有超200幅历史图片、迁徙轨迹图、数据分析图，利用数据可视化技术，在人类3000年迁徙轨迹中，探索文明未来的方向。",https://dou.img.lithub.cc/book/36248988.jpg,2023-2-15,https://book.douban.com/subject/36248988/,8.2,,2,微信读书的影印本，名字起的很大但是内容太浅了，仿佛维基百科集合体，列举了历史上的各种导致人类迁移的各种事件和现象。,,2023-06-14 19:07:32,[英]罗宾·科恩 / 2023 / 广东人民出版社
34983702,游戏结束,"1983年，雅达利冲击爆发，大量劣质游戏与疯狂的价格战，导致北美电子游戏市场陷入大萧条，行业营收自三十二亿美元一度骤降至一亿美元，跌幅高达97%，大批游戏公司宣告破产。与此同时，位于日本京都、以花札起家的任天堂在山内溥掌舵下，于同年成功推出家用游戏主机红白机，继而于1985年将其推向大洋彼岸。由荒川实一手打造的北美任天堂，直面已成废墟的游戏行业及噤若寒蝉的零售渠道，打响一场史无前例的销售战役，几乎以一己之力重塑北美电子游戏市场。
经过几年辛勤耕耘，任天堂不仅一举奠定龙头地位，还以严苛的权利金制度和首创的锁机芯片，构建起家用游戏机的基本商业模式，对现代电子游戏行业产生深远影响。
大获成功后，这家日本游戏企业成为日美贸易摩擦中最显眼的标靶，陷入困境的任天堂究竟会成功上演大逆转，还是难免“游戏结束”？
*一手访谈回顾任天堂发展历程*
*详尽资料再现红白机北美战役*
*三十五万字描绘业界风云变幻*
*业界新霸主巧妙化解商战危机*
*谍战式重述俄罗斯方块争夺战*
本书是对1980年代至1990年代期间，全球电子游戏产业发展历史的一次详细回顾，主角自然是此时所向披靡的任天堂。作者戴维·谢弗以大量第一手访谈资料，围绕山内溥、荒川实、宫本茂、霍华德·林肯等一众日美核心成员的奋斗历程，以胜似小说的生动笔法，将任天堂自花札厂商切入电子游戏领域，最终借助红白机成长为业界霸主的全过程娓娓道来。
主线之外，本书亦延伸介绍雅达利、南梦宫、艺电、世嘉、索尼等诸多业界大厂的创立和发展过程，及诺兰·布什内尔、中村雅哉、中岛英行、特里普·霍金斯、奥拉夫·奥拉夫松等业界名宿与任天堂的恩怨情仇。此外，本书还详细记述了围绕《俄罗斯方块》扑朔迷离的版权争夺战，精采程度堪比谍战小说。",https://dou.img.lithub.cc/book/34983702.jpg,2020-1,https://book.douban.com/subject/34983702/,8.6,,3,原版是93年的书，30年后才读到，读到中间的时候去B站看了一个100分钟的视频补充了93年后的发展史，很喜欢关于游戏的可玩性的想法，每次拯救公司的几乎都是专注在游戏本身，书里涉及了一点任天堂几代男性的妻子，即使是独生女也依然只能按照东亚剧本辅助女婿。,,2023-06-14 17:01:56,[美] 戴维·谢弗 / 2020 / 新星出版社
36150423,我在北京送快递,"进入社会工作至今的二十年间，胡安焉走南闯北，辗转于广东、广西、云南、上海、北京等地，做过快递员、夜班拣货工人、便利店店员、保安、自行车店销售、服装店导购、加油站加油工……他将日常的点滴和工作的甘苦化作真诚的自述，记录了一个平凡人在生活中的辛劳、私心、温情、正气。
在物流公司夜间拣货的一年，给他留下了深刻的生理印记：“这份工作还会令人脾气变坏，因为长期熬夜以及过度劳累，人的情绪控制力会明显下降……我已经感到脑子不好使了，主要是反应变得迟钝，记忆力开始衰退。”在北京送快递的两年，他“把自己看作一个时薪30元的送货机器，达不到额定产出值就恼羞成怒、气急败坏”……
但他最终认识到，怀着怨恨的人生是不值得过的。这些在事后追忆中写成的工作经历，渗透着他看待生活和世界的态度与反思，旨在表达个人在有限的选择和局促的现实中，对生活意义的直面和肯定：生活中许多平凡隽永的时刻，要比现实困扰的方方面面对人生更具有决定意义。
————————
✨豆瓣2023年度图书NO.1、豆瓣2023年度作者
✨三联行读图书奖2023年度作品
✨单向街书店文学奖2023年度作品
工作是生存的手段，不是人生的目的
一个“底层”打工人的二十年，快递员不为人知的内心世界
《我在北京送快递》应该加入市民生活必读书，让更多人了解社会运转背后各行各业的力量。
——《人民日报》",https://dou.img.lithub.cc/book/36150423.jpg,2023-3,https://book.douban.com/subject/36150423/,8.1,,4,意外看起来不错，文笔读起来很顺畅，类似最近在小组里看到一些工作经历分享，记录了自己干过的十几份工作，把快递这个放在第一篇和标题也说明了这部分最能吸引人。其中有些对于工作本身的观察和理解让人很有共鸣，比如高压环境下人的脾气变坏，以及绩效考核制度的工具作用，招人者对于抓不到软肋的工人的担忧等等，在最后被裁员的那段最后送快递的时间，他发现所有人都变得好相处起来。最后的后记挺值得看。,,2023-04-25 20:45:06,胡安焉 / 2023 / 湖南文艺出版社
35238507,哈佛经典谈判术,"如何在谈判中创造价值？
如何在看似毫无希望的谈判中扭转乾坤？
怎样能在百战百胜的同时，还能维护自己的自尊，扩展自己的人脉，提高自己的声誉?
哈佛大学商学院教授迪帕克·马尔霍特拉与马克斯•巴泽曼所著的《哈佛经典谈判术》不仅能解决上述问题，还涵盖了谈判者在谈判时可能会遇到的所有主要情境：书中第一部分，介绍了最基本的谈判策略，能够帮助你建立正确的谈判认知模式，并将其应用到各种谈判情境当中，比如准备谈判的5 步法、谈判中常见的7 个错误等；第二部分，从认知心理学的角度解释为什么那么多人在谈判的时候容易犯错，以及该如何应对；第三部分，针对一些实际谈判中会遇到的典型情境展开分析，比如找到影响力策略、发现谈判中的盲点等。",https://dou.img.lithub.cc/book/35238507.jpg,2020-11,https://book.douban.com/subject/35238507/,9,,5,,,2023-04-24 19:12:07,[美] 迪帕克·马尔霍特拉 [美] 马克斯·巴泽曼 / 2020 / 四川人民出版社
36069415,Quit,"Business leaders, with millions of dollars down the drain, struggle to abandon a new app or product that just isn’t working. Governments, caught in a hopeless conflict, believe that the next tactic will finally be the one that wins the war. And in our own lives, we persist in relationships or careers that no longer serve us. Why? According to Annie Duke, in the face of tough decisions, we’re terrible quitters. And that is significantly holding us back.
In Quit, Duke teaches you how to get good at quitting. Drawing on stories from elite athletes like Mount Everest climbers, founders of leading companies like Stewart Butterfield, the CEO of Slack, and top entertainers like Dave Chappelle, Duke explains why quitting is integral to success, as well as strategies for determining when to hold em, and when to fold em, that will save you time, energy, and money. You’ll learn:
How the paradox of quitting influences decision making: If you quit on time, you will feel you quit early
What forces work against good quitting behavior, such as escalation commitment, desire for certainty, and status quo bias
How to think in expected value in order to make better decisions, as well as other best practices, such as increasing flexibility in goal-setting, establishing “quitting contracts,” anticipating optionality, and conducting premortems and backcasts
Whether you’re facing a make-or-break business decision or life-altering personal choice, mastering the skill of quitting will help you make the best next move.",https://dou.img.lithub.cc/book/36069415.jpg,2022-10-4,https://book.douban.com/subject/36069415/,0,,3,故事太多了啰里八嗦,,2023-04-24 16:11:43,Annie Duke [美国] 安妮·杜克 / 2022 / Portfolio
1053174,你干吗在乎别人怎么想？,,https://dou.img.lithub.cc/book/1053174.jpg,1999-06,https://book.douban.com/subject/1053174/,8.6,,4,,,2023-04-06 14:47:29,[美] 理查德·费曼 / 1999 / 中国社会科学出版社
1037602,别闹了，费曼先生,费曼得过诺贝尔奖，是现代最伟大的理论物理学家之一。但他同时也可能是历史上唯一被按摩院请去画裸体画、偷偷打开放着原子弹机密文件的保险箱，在巴西桑巴乐团担任鼓手的科学家。他曾跟爱因斯坦和波尔等大师讨论物理问题，也曾在赌城跟职业赌徒研究输赢机率。,https://dou.img.lithub.cc/book/1037602.jpg,1997-12,https://book.douban.com/subject/1037602/,9,,,,,2023-04-06 14:41:47,[美] 理查德·费曼 / 1997 / 生活·读书·新知三联书店
35819419,可能性的艺术,"「内容简介」
一个和平“爆发”的年代？
历史“终结论”的终结？
国家能力从何而来？
文明的冲突是一个过时的预言？
……
面对林林总总的政治问题，作者带领我们以一种比较的视角，在民主问责和国家能力两个政治比较的核心维度下，建立起观察的参照系，将不同体制、不同经济发展水平的国家纳入比较的视野，去分析我们的时代背景和全球化进程，讨论不同国家的政治转型与国家能力，以及文化和经济对政治变迁的影响。
“政治是可能性的艺术。”当我们将面对的政治现实当作一万种可能性之一来对待时，就能从此时此地抽离，获得一种俯瞰的视角，进而再聚焦定位现实，在浩瀚的可能性中理解我们自身。
「名人推荐」
比较政治学当中的“比较”，与其说是一种具体的研究方法，不如说是一种研究的视野。当你把你所面对的政治现实当作一万种可能性之一来对待时，你就获得了一种“比较的视野”。
比较的视野本质上是一种俯瞰的视野，从“此时此地”抽离，来到多样性的“上空”，从宏观开始领略，然后慢慢聚焦到微观，也就是从森林开始，慢慢聚焦到树木。这样做的好处，就是不管你在分析多么具体的问题，在你脑海的深处，始终有一种比例感，有一片隐隐约约的森林，它提醒着你，你所见到的只是现象，而现象未必是真相。
可能我思考得越多，就越相信，智慧的本质就是对事物比例的公正判断。
——刘瑜
以比较的视野辨析相似与差异，从妙趣横生的事例引向缜密的逻辑推论，澄清认知的盲点和误区，在娓娓道来的叙述中抵达高深的学理分析，最终揭示政治世界的种种奥秘。刘瑜的写作天赋与学术训练功力都已为人所知，在这本书中，二者达到了几近完美的融合，为我们呈现出真正深入浅出的典范。
——刘擎
什么叫“可能性的艺术”？在这个年代活在世界上任何一个地方，可能都要面对一个问题：整套影响我们生活、塑造我们日常社会行为的政治制度，还有什么可能吗？
人类历史上所有政治制度的出现、形成、演变的空间何在？很多时候要透过比较才看得到，而由刘瑜老师来讲述，则是再精彩不过了。
——梁文道
「编辑推荐」
★ 学者刘瑜比较政治学新著。继《民主的细节》《观念的水位》出版近10年后，政治学者刘瑜新作出版。在保留其理性而灵动的语言风格、清晰而缜密的逻辑叙述的基础上，这一次，她带我们跳出一时一地的政治，从高处看国际格局，形成广阔的俯瞰视野。
★ 全方位、多角度的政治比较视野。围绕比较政治学两个核心维度——政治转型和国家能力，将不同国家、地区、古今纳入其中，带来全方位的比较。同时，书中不仅有对发达国家如美国、英国、德国、法国等的分析，也有对发展中国家如南非、印度、墨西哥、泰国、智利、伊拉克等的介绍；在分析经济发展、民主转型的成功案例时，也会剖析失败案例，以此突破认识的偏见，将当下问题纳入历史长河，以历史为尺度，形成看问题的比例感，跳出现象，对问题做出公正的判断。
★ 政治在社会中，从政治之外看政治。“政治在社会结构中”“政治在经济中”“政治在历史中”“政治在地理中”“政治在文化中”。本书通过分析南非的转型、智利经济政策的选择、美国的社会运动以及韩国的观念变迁等，带我们认识政治创造可能性的各种途径，理解社会与政治发展的制衡关系、政治选择与政治行动的可能。
★ 将抽象复杂的政治问题化为通俗的讲述。本书基于作者在看理想平台的音频节目而成，保留了作者通俗的讲述风格，同时辅以深厚的学术功底、优秀的写作能力以及对现实的敏锐分析，将抽象复杂的政治问题以易懂的方式讲给我们听。
★ 对多变的政治现象进行比较、思考，形成社会洞察力。比较产生冲击，冲击带来思考。政治的多变与不确定性让我们对它的思考很难有一劳永逸的答案，但也正是这种不确定性促使我们不断重返基本的道德问题和历史经验，将熟悉的事物陌生化，将“此时时刻”和无数的“他时他刻”联系起来，以此形成明晰的社会洞察力。
★ 于差异中寻找规律，在浩瀚的可能性中理解我们自身。政治是复杂的，但不是随机的。本书通过建立一个政治可能性的参照系，将每个国家编织在同一网络下，以此理解他国，也照见自身，于差异中寻找规律，进而定位现实，理解我们自身。",https://dou.img.lithub.cc/book/35819419.jpg,2022-4,https://book.douban.com/subject/35819419/,9.1,,3,,,2023-03-28 10:51:18,刘瑜 / 2022 / 广西师范大学出版社
